rank,artist_name,artist_url,listeners,daily_change,peak_rank,peak_listeners
2032,Culture Club,https://kworb.net/spotify/artist/6kz53iCdBSqhQCZ21CoLcc_albums.html,"6,385,610","3,459",1331,"7,382,832"
2033,Mc Kadu,https://kworb.net/spotify/artist/21ELc2P2rA3Cu6xw3VWqvv_albums.html,"6,380,084",-571,840,"10,730,651"
2034,Hillsong UNITED,https://kworb.net/spotify/artist/74cb3MG0x0BOnYNW1uXYnM_albums.html,"6,378,692",-257,1641,"6,378,949"
2035,IV OF SPADES,https://kworb.net/spotify/artist/4k9wp4ipHdA1bu1T4x1ZTG_albums.html,"6,375,415","14,332",1409,"8,449,081"
2036,Pablo Chill-E,https://kworb.net/spotify/artist/2XcZshqzPKm3iZcmt73R8D_albums.html,"6,373,292","-20,369",999,"9,791,126"
2037,Tazzy,https://kworb.net/spotify/artist/1LbQ66B9mZIHGhjRu9fvKo_albums.html,"6,361,432","-1,175",1741,"6,899,824"
2038,Neil Diamond,https://kworb.net/spotify/artist/7mEIug7XUlQHikrFxjTWes_albums.html,"6,359,023","-22,195",1101,"9,202,321"
2039,Alex Gargolas,https://kworb.net/spotify/artist/7awyvLSthqOcL5A3hnR1pf_albums.html,"6,355,026","11,444",1956,"6,427,875"
2040,Soft Cell,https://kworb.net/spotify/artist/6aq8T2RcspxVOGgMrTzjWc_albums.html,"6,354,188","-13,562",883,"10,785,618"
2041,The Righteous Brothers,https://kworb.net/spotify/artist/4b0WsB47XCa9F83BmwQ7WX_albums.html,"6,352,632","-21,254",1447,"7,534,641"
2042,Alejandra Guzman,https://kworb.net/spotify/artist/7Hf9AwMO37bSdxHb0FBGmO_albums.html,"6,351,187","28,224",1660,"6,893,423"
2043,Guaynaa,https://kworb.net/spotify/artist/0BqURncJM5B1BBu7UM51eq_albums.html,"6,348,950",885,923,"8,534,285"
2044,That Mexican OT,https://kworb.net/spotify/artist/3BAgmPNIK5IJl7zMK1wvMA_albums.html,"6,346,156","-13,459",1505,"7,109,279"
2045,Itamar Mc,https://kworb.net/spotify/artist/6guLZyE3by1cVU1ydAAKpJ_albums.html,"6,344,916","-32,185",1251,"9,215,167"
2046,Vengaboys,https://kworb.net/spotify/artist/0cwmNvclzPd8mQnoHuIksj_albums.html,"6,340,363","-1,478",1627,"7,498,659"
2047,Young the Giant,https://kworb.net/spotify/artist/4j56EQDQu5XnL7R3E9iFJT_albums.html,"6,340,078","-21,861",1181,"8,031,927"
2048,Maverick City Music,https://kworb.net/spotify/artist/58r1rB5t3VF5X6yXGPequV_albums.html,"6,335,612","-1,545",1843,"6,596,711"
2049,TarcÃ­sio do Acordeon,https://kworb.net/spotify/artist/48HORs6F9P7IgdyKrk4MZC_albums.html,"6,334,936","4,366",1294,"7,270,029"
2050,Jamie Foxx,https://kworb.net/spotify/artist/7LnaAXbDVIL75IVPnndf7w_albums.html,"6,334,071",518,1751,"6,371,793"
2051,Big Thief,https://kworb.net/spotify/artist/5QdyldG4Fl4TPiOIeMNpBZ_albums.html,"6,332,874","-29,672",1561,"7,722,289"
2052,Murillo e LT no Beat,https://kworb.net/spotify/artist/0KcbRunfjZHfwEnEgd1Dy6_albums.html,"6,332,865","39,003",975,"9,628,998"
2053,Ian Cordova,https://kworb.net/spotify/artist/69DtJEq8LQ02KB06wynzuh_albums.html,"6,330,275","4,299",1865,"6,706,725"
2054,Gloria Estefan,https://kworb.net/spotify/artist/5IFCkqu9J6xdWeYMk5I889_albums.html,"6,328,384","19,241",1163,"7,479,364"
2055,Vignesh Shivan,https://kworb.net/spotify/artist/1yzwPGlvrRLlhYkCRYde5z_albums.html,"6,317,342",930,1936,"6,614,470"
2056,Soapdish,https://kworb.net/spotify/artist/13VRqzYJxIUpx67aASZADe_albums.html,"6,312,754","9,965",1913,"6,676,067"
2057,LegiÃ£o Urbana,https://kworb.net/spotify/artist/6tw6EpC9RgmSRZiZg0n22t_albums.html,"6,311,914","11,272",2057,"6,311,914"
2058,MC JoÃ£ozinho VT,https://kworb.net/spotify/artist/6XFc29m1ptfUNmaa1UTuBT_albums.html,"6,311,044","2,656",1235,"8,694,845"
2059,Utopia,https://kworb.net/spotify/artist/4oAZA3aniPjL9XINSvj7VP_albums.html,"6,310,628","8,760",2035,"6,378,273"
2060,Lewis Somes,https://kworb.net/spotify/artist/6U574RAq08wVaurzSaqEY3_albums.html,"6,304,922","18,633",660,"13,277,154"
2061,Manoj Yadav,https://kworb.net/spotify/artist/0qSfAhYhb7KWEuiLuooBaE_albums.html,"6,301,962","31,075",2061,"6,301,962"
2062,Wallows,https://kworb.net/spotify/artist/0NIPkIjTV8mB795yEIiPYL_albums.html,"6,299,155","-1,659",648,"13,176,091"
2063,Steely Dan,https://kworb.net/spotify/artist/6P7H3ai06vU1sGvdpBwDmE_albums.html,"6,291,708","6,118",1488,"6,753,927"
2064,Original Broadway Cast of Hamilton,https://kworb.net/spotify/artist/3UUJfRbrA2nTbcg4i0MOwu_albums.html,"6,291,269","-15,703",1874,"6,673,008"
2065,Lil Jon & The East Side Boyz,https://kworb.net/spotify/artist/3ciRvbBIVz9fBoPbtSYq4x_albums.html,"6,289,151","-40,088",1675,"7,336,142"
2066,Jenni Rivera,https://kworb.net/spotify/artist/5c4wQaXkNDqSOTjqX4ExAu_albums.html,"6,286,178","49,466",1939,"6,286,178"
2067,Duha Shah,https://kworb.net/spotify/artist/3l1qBa4ZTuNfYOap9WGbDQ_albums.html,"6,284,882","4,322",1594,"7,683,360"
2068,Judika,https://kworb.net/spotify/artist/5fS7aONqrIhiw6YzgKVOsd_albums.html,"6,282,791","18,929",1787,"6,726,703"
2069,Anyma,https://kworb.net/spotify/artist/4iBwchw0U0GZv5RfVYSMxN_albums.html,"6,278,072","6,323",1362,"8,010,227"
2070,Richard Marx,https://kworb.net/spotify/artist/0grdhNhiRLFBaFVyybqsj6_albums.html,"6,276,057","15,204",1921,"6,276,057"
2071,Gazo,https://kworb.net/spotify/artist/5gqmbbfjcikQBzPB5Hv13I_albums.html,"6,273,599","-7,475",982,"9,106,967"
2072,Brooke Ligertwood,https://kworb.net/spotify/artist/7iETGaxJ4crz3qaljDPCKC_albums.html,"6,273,316","-12,929",1775,"7,018,814"
2073,Vinayak Sasikumar,https://kworb.net/spotify/artist/51jfCC7m2rTGPDz06E2nvS_albums.html,"6,267,172","-7,725",1316,"8,112,240"
2074,LUCKI,https://kworb.net/spotify/artist/5tQMB0cuNXdCtzovGt55uD_albums.html,"6,267,158",-793,1461,"7,237,629"
2075,S.P. Charan,https://kworb.net/spotify/artist/1BIAyVQxDuYrMqZ8H1Faja_albums.html,"6,262,344","-16,299",1943,"6,605,961"
2076,Uzielito Mix,https://kworb.net/spotify/artist/7wgrXbrp9RJQMri26GZgyH_albums.html,"6,259,394","-4,371",705,"11,822,681"
2077,MC Willian,https://kworb.net/spotify/artist/5eJi7nckPalxu8R7AAyfuO_albums.html,"6,259,260","12,945",2077,"6,259,260"
2078,Clinton Cerejo,https://kworb.net/spotify/artist/2j9QVMZlqIj4Cb9UISBrXK_albums.html,"6,258,907","12,159",1739,"6,513,005"
2079,T3R Elemento,https://kworb.net/spotify/artist/34nbQa7Hug9DYkRJpfKNFv_albums.html,"6,257,906","-6,108",1787,"6,864,808"
2080,Beret,https://kworb.net/spotify/artist/0ZHPrnImGh4re3TbSNkoZl_albums.html,"6,256,892","-12,086",1344,"6,701,714"
2081,Gravagerz,https://kworb.net/spotify/artist/2zoy9aYWHueNXCIqh2MStc_albums.html,"6,254,593","8,189",1618,"7,367,144"
2082,Fenix Flexin,https://kworb.net/spotify/artist/63GIj2yhFvX1Bzphb9JgVb_albums.html,"6,250,548","9,026",1897,"6,697,148"
2083,Era7capone,https://kworb.net/spotify/artist/4UW9Hdsrx9kX2HdJ90jRKM_albums.html,"6,249,718","-9,621",1840,"6,729,080"
2084,Sanjay Leela Bhansali,https://kworb.net/spotify/artist/5eWpthiGD66CLD4bQjvIBp_albums.html,"6,247,706","23,278",1234,"7,655,668"
2085,Quality Control,https://kworb.net/spotify/artist/6i392l38cR3uBPF0DbNs7S_albums.html,"6,232,315","-4,759",1305,"6,715,476"
2086,Shiloh Dynasty,https://kworb.net/spotify/artist/1wxPItEzr7U7rGSMPqZ25r_albums.html,"6,230,691","-9,142",724,"10,081,564"
2087,Almighty,https://kworb.net/spotify/artist/6P6GTRTigHBp8ZesNtpCKH_albums.html,"6,230,488","-3,084",1824,"6,374,231"
2088,Asal Kolaar,https://kworb.net/spotify/artist/4b1WCDqAVVgxK7KozLkOqc_albums.html,"6,229,866","-30,207",1381,"8,124,986"
2089,Maisak,https://kworb.net/spotify/artist/6B1hSmaLdOvChinK2Z7gfi_albums.html,"6,227,109","-18,158",1011,"9,911,623"
2090,Michael Marcagi,https://kworb.net/spotify/artist/4j96cMcT8GRi11qbvo1cLQ_albums.html,"6,225,370","-37,092",307,"21,166,338"
2091,Hamza,https://kworb.net/spotify/artist/1WQPuG7Fbf4bru7nhGr7pW_albums.html,"6,223,314","-13,578",1647,"7,379,963"
2092,Pomme,https://kworb.net/spotify/artist/6e3pZKXUxrPfnUPJ960Hd9_albums.html,"6,217,818","3,715",508,"16,931,754"
2093,Suara Kayu,https://kworb.net/spotify/artist/327ipGIr9bD3MkLb2eucqC_albums.html,"6,217,308","4,931",1592,"7,611,979"
2094,Riton,https://kworb.net/spotify/artist/7i9j813KFoSBMldGqlh2Z1_albums.html,"6,216,281","21,430",685,"11,432,336"
2095,Sanju Rathod,https://kworb.net/spotify/artist/4B9efXsA6sv4w3vts8E0T7_albums.html,"6,215,935","-70,453",1297,"8,951,593"
2096,Dynoro,https://kworb.net/spotify/artist/3v6Ji4uoWtKRkhuDUaxi9n_albums.html,"6,212,768","-10,687",835,"11,481,797"
2097,Sleeping At Last,https://kworb.net/spotify/artist/0MeLMJJcouYXCymQSHPn8g_albums.html,"6,210,672","30,881",1144,"7,891,847"
2098,Parcels,https://kworb.net/spotify/artist/3oKRxpszQKUjjaHz388fVA_albums.html,"6,206,187","-24,112",1640,"7,448,084"
2099,"Sergio Vega ""El Shaka""",https://kworb.net/spotify/artist/5YNi3BopLa4XtYRtzML80L_albums.html,"6,205,485","11,097",2037,"6,258,254"
2100,Creepy Nuts,https://kworb.net/spotify/artist/0pWR7TsFhvSCnbmHDjWgrE_albums.html,"6,203,981","-14,087",999,"9,730,260"
2101,Bootie Brown,https://kworb.net/spotify/artist/6GI3CJjT2bOnMfprCpjT1d_albums.html,"6,202,862","-15,918",1801,"7,029,235"
2102,King,https://kworb.net/spotify/artist/5NHm4TU5Twz7owibYxJfFU_albums.html,"6,202,380","36,332",392,"16,307,386"
2103,Teto,https://kworb.net/spotify/artist/68YeXpLt3jB7JHQS5ZjMGo_albums.html,"6,199,774","-15,201",981,"7,893,583"
2104,Boladin 211,https://kworb.net/spotify/artist/2xOLGU5UNLV3KQSFteF8ZW_albums.html,"6,196,059","6,211",1070,"9,544,979"
2105,G-SPXRK,https://kworb.net/spotify/artist/7BcFJxi62f6cbPyxdTZGll_albums.html,"6,195,407","-70,017",1300,"8,926,321"
2106,Nine Inch Nails,https://kworb.net/spotify/artist/0X380XXQSNBYuleKzav5UO_albums.html,"6,194,005","-26,188",1600,"7,748,284"
2107,Grupo Mojado,https://kworb.net/spotify/artist/28NFZuZbEm7yzMpv1q1Rb7_albums.html,"6,191,610","6,361",1868,"6,664,163"
2108,RaiNao,https://kworb.net/spotify/artist/42LEQxfXLEuzdqorKBbUVN_albums.html,"6,190,668","-4,666",315,"21,341,252"
2109,Sofi Tukker,https://kworb.net/spotify/artist/586uxXMyD5ObPuzjtrzO1Q_albums.html,"6,188,402","7,035",972,"8,283,427"
2110,Dadju,https://kworb.net/spotify/artist/2zHzn2oA1QJOB8SPIpoiYD_albums.html,"6,182,235","6,620",1375,"8,032,601"
2111,Kim Carnes,https://kworb.net/spotify/artist/5PN2aHIvLEM98XIorsPMhE_albums.html,"6,182,093","2,932",1574,"7,180,811"
2112,Bruno Martini,https://kworb.net/spotify/artist/5veVxxPm1vzgi6pO2iVA8L_albums.html,"6,178,619","3,790",1643,"6,424,057"
2113,Ati242,https://kworb.net/spotify/artist/6bGOmNBU1AOgttgOjh0ldf_albums.html,"6,177,576",749,1839,"6,749,489"
2114,Beach Bunny,https://kworb.net/spotify/artist/2vnB6tuQMaQpORiRdvXF9H_albums.html,"6,177,201","-38,107",951,"9,416,022"
2115,MC Rick,https://kworb.net/spotify/artist/1mvpEXClANunyiHFtAXCxt_albums.html,"6,172,703","2,656",1026,"9,814,519"
2116,Yiyo Sarante,https://kworb.net/spotify/artist/2rwLjVHS15sfzciKXXNbgA_albums.html,"6,166,899","26,503",1694,"6,166,899"
2117,Kapil Kapilan,https://kworb.net/spotify/artist/0nMjhemqRwrboQGcs92fh2_albums.html,"6,159,852","-14,785",1677,"7,089,652"
2118,Paris Paloma,https://kworb.net/spotify/artist/2EXpthNgSeTDeX8nGwxppp_albums.html,"6,158,893","-8,838",1399,"7,760,006"
2119,10cc,https://kworb.net/spotify/artist/6i6WlGzQtXtz7GcC5H5st5_albums.html,"6,158,066","6,571",2029,"6,273,388"
2120,Stefflon Don,https://kworb.net/spotify/artist/2ExGrw6XpbtUAJHTLtUXUD_albums.html,"6,149,037","9,589",1110,"9,116,108"
2121,Gurjit Gill,https://kworb.net/spotify/artist/6LGVfT3wTKqzhx9RGvSvUd_albums.html,"6,146,440","-47,245",1686,"7,439,194"
2122,TRXSHBXY,https://kworb.net/spotify/artist/1lpPb0grX95giST5LLNOuJ_albums.html,"6,142,896","5,053",2122,"6,148,779"
2123,hey daisy,https://kworb.net/spotify/artist/38PzLQE4GW8o7A18oGhi0x_albums.html,"6,141,111","-57,583",426,"14,690,270"
2124,Dewa,https://kworb.net/spotify/artist/35dWPb7Tmq0WESp6KAUJ8w_albums.html,"6,133,743","4,694",1800,"6,364,504"
2125,Navaan Sandhu,https://kworb.net/spotify/artist/6PdJJhJWHFRtoERTQ8JGq1_albums.html,"6,133,537","-2,683",2125,"6,137,898"
2126,Whethan,https://kworb.net/spotify/artist/0vqJkZ0RpLZixt3lTmD8vP_albums.html,"6,133,440","8,972",723,"12,122,814"
2127,Nessa Barrett,https://kworb.net/spotify/artist/7pwufEBGfggjoI8twqlsmQ_albums.html,"6,128,308","9,476",855,"11,023,137"
2128,Mark Morrison,https://kworb.net/spotify/artist/6V3F8MZrOKdT9fU686ybE9_albums.html,"6,126,747","17,459",1329,"7,929,384"
2129,Standly,https://kworb.net/spotify/artist/0rjms710nwQTdrQheXHJfz_albums.html,"6,125,152","-3,842",438,"13,833,044"
2130,AKDO,https://kworb.net/spotify/artist/17EAWIoXAMU9Vo9xRrdZQ0_albums.html,"6,124,571",846,2060,"6,290,903"
2131,Lifehouse,https://kworb.net/spotify/artist/5PokPZn11xzZXyXSfnvIM3_albums.html,"6,123,712","-4,145",1770,"6,229,067"
2132,Lupe Fiasco,https://kworb.net/spotify/artist/01QTIT5P1pFP3QnnFSdsJf_albums.html,"6,117,593","-22,398",1641,"7,469,215"
2133,American Authors,https://kworb.net/spotify/artist/0MlOPi3zIDMVrfA9R04Fe3_albums.html,"6,116,885","-11,368",1078,"8,662,056"
2134,A-Trak,https://kworb.net/spotify/artist/3TaUSUXn41GixL7zbvrIDt_albums.html,"6,115,937","-9,734",1662,"7,502,901"
2135,cjnobeat,https://kworb.net/spotify/artist/4fKJ81BAFxuwAFUI3B1BXM_albums.html,"6,115,605","22,769",2135,"6,115,605"
2136,Ana BÃ¡rbara,https://kworb.net/spotify/artist/43qxAkuKFB6fMNSeS5dO7Z_albums.html,"6,115,525","16,089",1387,"6,340,397"
2137,Celeste,https://kworb.net/spotify/artist/49HlOY4gkHqsYG9GCuhkcc_albums.html,"6,113,596","35,826",2137,"6,113,596"
2138,FMK,https://kworb.net/spotify/artist/0dUyjgCyjfj5eMx6bX2TWf_albums.html,"6,111,607","-6,174",356,"17,577,323"
2139,Lalo Ebratt,https://kworb.net/spotify/artist/1GAymyGBvB4gQy5Z5LZ1Wj_albums.html,"6,111,157","-5,254",1289,"7,104,236"
2140,Dj LK da EscÃ³cia,https://kworb.net/spotify/artist/6WIjKbyqeO9MkfNMFJsF50_albums.html,"6,111,072","-27,698",1053,"10,197,551"
2141,Claude Debussy,https://kworb.net/spotify/artist/1Uff91EOsvd99rtAupatMP_albums.html,"6,104,141","-8,327",1500,"6,362,621"
2142,Bunny,https://kworb.net/spotify/artist/0Or6EukLg1g2fTl08fPz2o_albums.html,"6,097,947","8,896",1178,"8,926,165"
2143,Tz da Coronel,https://kworb.net/spotify/artist/3lIU3RoZiHen1QXAQ3KQ9e_albums.html,"6,095,534","-8,488",1026,"9,245,497"
2144,George Henrique & Rodrigo,https://kworb.net/spotify/artist/3FlCKtwOEYQQYyGVEbxG2Z_albums.html,"6,095,217","-14,124",1024,"9,297,307"
2145,Daniel Hope,https://kworb.net/spotify/artist/59r5UU2HOytn9V5uMZ5Vur_albums.html,"6,092,383","6,712",1778,"6,131,332"
2146,Mc Th,https://kworb.net/spotify/artist/0bg3fNpRQgZTCAg3Bseyly_albums.html,"6,091,231","23,696",919,"10,677,403"
2147,Big One,https://kworb.net/spotify/artist/2OhUNb01gLwygOizYvTm0e_albums.html,"6,089,246","-23,987",398,"16,419,449"
2148,FIFTY FIFTY,https://kworb.net/spotify/artist/4GJ6xDCF5jaUqD6avOuQT6_albums.html,"6,084,450","-27,018",70,"37,675,143"
2149,Fernando & Sorocaba,https://kworb.net/spotify/artist/1oSgjdbgLYULVmEBojPRw8_albums.html,"6,079,245","28,936",1458,"7,056,951"
2150,ANDROMEDA,https://kworb.net/spotify/artist/1RklNDIiYVZ3dYdEUnB0cS_albums.html,"6,075,551","-5,786",1974,"6,554,945"
2151,Ben&Ben,https://kworb.net/spotify/artist/4DAcJXcjX0zlQAZAPAx4Zb_albums.html,"6,073,942","7,277",1694,"6,776,151"
2152,Regard,https://kworb.net/spotify/artist/4ofCBoyEiGSePFAG500xev_albums.html,"6,069,436","-14,499",594,"12,725,630"
2153,rainy bear,https://kworb.net/spotify/artist/080kPbQFzomkrfHW8U4XkZ_albums.html,"6,067,465","3,833",1710,"6,629,176"
2154,Fonseca,https://kworb.net/spotify/artist/53KTldaJ8tHSkYU3nigfwP_albums.html,"6,063,567","-5,765",1363,"6,818,513"
2155,Anonimus,https://kworb.net/spotify/artist/62lbdm09j0QUbWB7SqCJvt_albums.html,"6,062,437","21,494",2155,"6,062,437"
2156,Grupo CaÃ±averal De Humberto PabÃ³n,https://kworb.net/spotify/artist/48zixAu4wMDZwpVbOenDU7_albums.html,"6,060,764","-11,489",2142,"6,116,777"
2157,Rony Parulian,https://kworb.net/spotify/artist/13y29W8mEcA2gKqUr1SPLJ_albums.html,"6,060,691","-4,571",1291,"8,418,291"
2158,Jeremy Zucker,https://kworb.net/spotify/artist/3gIRvgZssIb9aiirIg0nI3_albums.html,"6,056,295","-9,049",513,"12,231,275"
2159,Kiki Dee,https://kworb.net/spotify/artist/4vjGlQWexbru6aOUCLTVir_albums.html,"6,054,346","-3,569",1212,"8,197,057"
2160,Chris Tomlin,https://kworb.net/spotify/artist/6pRi6EIPXz4QJEOEsBaA0m_albums.html,"6,054,074","14,455",2064,"6,290,660"
2161,Mayur Puri,https://kworb.net/spotify/artist/1XUGerdrjDBJxF9ZfxMqDj_albums.html,"6,051,384","-12,553",1920,"6,548,675"
2162,Richa Sharma,https://kworb.net/spotify/artist/2hgViyN0RqyQQpfjIb0g3W_albums.html,"6,048,567",873,2162,"6,048,567"
2163,Grupo Bryndis,https://kworb.net/spotify/artist/44WCHvwXBOMz6nm7Mu2ReO_albums.html,"6,046,455","-4,419",2039,"6,272,616"
2164,Nes,https://kworb.net/spotify/artist/3dC19P4w1BbDuwCailjybv_albums.html,"6,046,256","-19,958",1536,"6,866,867"
2165,Don Diablo,https://kworb.net/spotify/artist/1l2ekx5skC4gJH8djERwh1_albums.html,"6,043,317","15,241",1235,"8,151,794"
2166,ZÃ© Vaqueiro,https://kworb.net/spotify/artist/5K8Rmjmf4RZFffz94EmBRt_albums.html,"6,041,667","10,367",1494,"7,126,922"
2167,La Joaqui,https://kworb.net/spotify/artist/60XHOAhvEBiV6BGBOv8ClM_albums.html,"6,039,942","-14,377",610,"10,853,959"
2168,El Coyote Y Su Banda Tierra Santa,https://kworb.net/spotify/artist/7sQ3Q6yYyg0SdpEezJN8UT_albums.html,"6,037,325","15,367",2168,"6,037,325"
2169,Super Yei,https://kworb.net/spotify/artist/6HqgxkTt9KGyt27zYrwVan_albums.html,"6,036,390","-1,605",1751,"6,503,903"
2170,Keala Settle,https://kworb.net/spotify/artist/7HV2RI2qNug4EcQqLbCAKS_albums.html,"6,029,693","11,104",1701,"6,648,699"
2171,DÃ­melo Flow,https://kworb.net/spotify/artist/3fZk3Gm5dN5v5yfYMQ04Bx_albums.html,"6,028,227","-4,452",632,"13,279,047"
2172,Mc Luizinho,https://kworb.net/spotify/artist/5kFKWKOi67GISDFKogGbRP_albums.html,"6,026,620","14,516",2172,"6,026,620"
2173,Kiran Bajwa,https://kworb.net/spotify/artist/3qmx2CGviBi21h58nDMJcs_albums.html,"6,024,501","29,244",1341,"8,697,759"
2174,Joe Jonas,https://kworb.net/spotify/artist/7gbmX8SsfjEjxDMzBi1ZOL_albums.html,"6,024,366","-7,525",1099,"9,908,511"
2175,Elyanna,https://kworb.net/spotify/artist/0jIWKlfmD4Ew7HeVVrq03g_albums.html,"6,021,888","-16,469",806,"11,905,453"
2176,Swara Verma,https://kworb.net/spotify/artist/1p8AG9V0Y60vhvdYdRbxqn_albums.html,"6,018,644","-2,999",2104,"6,189,216"
2177,Beck,https://kworb.net/spotify/artist/3vbKDsSS70ZX9D2OcvbZmS_albums.html,"6,018,420","1,620",1214,"7,510,815"
2178,Dent May,https://kworb.net/spotify/artist/34me8hAxavRmcDIwhxa3b7_albums.html,"6,014,277","-3,373",1282,"8,455,438"
2179,Lauren Spencer Smith,https://kworb.net/spotify/artist/79AyR6ATpj2LTPxfb6FX50_albums.html,"6,008,467","-11,587",904,"9,427,721"
2180,Leslie Odom Jr.,https://kworb.net/spotify/artist/3cR4rhS2hBWqI7rJEBacvN_albums.html,"6,004,938","5,810",2089,"6,078,853"
2181,Pirlo,https://kworb.net/spotify/artist/7GQDI5Vmxs92RsIRZzYT11_albums.html,"6,004,649","32,978",1688,"7,343,146"
2182,Duelo,https://kworb.net/spotify/artist/0nnp7oJpY2J6yZOqtdKaWq_albums.html,"6,004,356","23,533",1438,"7,292,711"
2183,Ashnikko,https://kworb.net/spotify/artist/3PyJHH2wyfQK3WZrk9rpmP_albums.html,"6,004,073","-17,242",1098,"9,557,793"
2184,Ajay Gogavale,https://kworb.net/spotify/artist/0vkpFzbSTmwPuGGnhsblFI_albums.html,"6,003,872","3,356",1563,"7,702,187"
2185,Keith Urban,https://kworb.net/spotify/artist/0u2FHSq3ln94y5Q57xazwf_albums.html,"6,000,944","1,638",909,"9,073,976"
2186,Kahitna,https://kworb.net/spotify/artist/2WhoMc7XqIzVXWbQqSoqe7_albums.html,"5,999,507","19,038",2138,"6,043,756"
2187,Dusty Springfield,https://kworb.net/spotify/artist/5zaXYwewAXedKNCff45U5l_albums.html,"5,999,391","-10,443",905,"10,305,065"
2188,nimino,https://kworb.net/spotify/artist/5x0R3zoC09GMiRJomoexLV_albums.html,"5,998,781","5,688",1901,"6,662,854"
2189,Warren Zeiders,https://kworb.net/spotify/artist/7kplJl06UmldxLKseURAYi_albums.html,"5,998,338","-22,538",1201,"8,549,333"
2190,LXNGVX,https://kworb.net/spotify/artist/5IpS1TN1Crp8Ym4zjiIrtK_albums.html,"5,997,075","-23,174",794,"11,384,322"
2191,Caroline Polachek,https://kworb.net/spotify/artist/4Ge8xMJNwt6EEXOzVXju9a_albums.html,"5,993,605","-88,381",1329,"8,864,126"
2192,Dhibu Ninan Thomas,https://kworb.net/spotify/artist/1QHr8p3h0ayWLaaYK0X6bi_albums.html,"5,992,059","-9,489",1530,"7,267,403"
2193,Juss,https://kworb.net/spotify/artist/5Z8nzSJRSo4HRcUOzemnC1_albums.html,"5,987,738","-27,038",1319,"8,355,767"
2194,Tee Grizzley,https://kworb.net/spotify/artist/6AUl0ykLLpvTktob97x9hO_albums.html,"5,982,975","-15,785",1109,"9,249,052"
2195,Lijo George-Dj Chetas,https://kworb.net/spotify/artist/5TNSXFCNwlq2CfiMcNOCDP_albums.html,"5,982,864","-26,352",1094,"9,432,321"
2196,Antonio Aguilar,https://kworb.net/spotify/artist/0PN0fbe41KbuzlRYnoajNm_albums.html,"5,982,524","-50,998",1978,"6,270,693"
2197,Sfera Ebbasta,https://kworb.net/spotify/artist/23TFHmajVfBtlRx5MXqgoz_albums.html,"5,976,341","-3,928",703,"11,111,971"
2198,Dardan,https://kworb.net/spotify/artist/3pjq2pDV9RR6VY55wBjVnp_albums.html,"5,976,048","9,761",1823,"6,400,046"
2199,Jimin,https://kworb.net/spotify/artist/1oSPZhvZMIrWW5I41kPkkY_albums.html,"5,975,939","-18,970",374,"17,889,425"
2200,Yuri Redicopa,https://kworb.net/spotify/artist/0pVJXCGsBydS7rq0R4w4hm_albums.html,"5,974,035","70,712",1111,"7,223,674"
2201,Spice,https://kworb.net/spotify/artist/0wEvWMQRqaXcgnrZv6KtyL_albums.html,"5,971,810","34,218",2201,"5,971,810"
2202,Miranda Lambert,https://kworb.net/spotify/artist/66lH4jAE7pqPlOlzUKbwA0_albums.html,"5,967,259","-14,802",847,"9,945,780"
2203,Rushex,https://kworb.net/spotify/artist/55TpSGABb9xsmXHkqbv3ti_albums.html,"5,966,491","-9,196",1740,"7,034,349"
2204,Sooraj Santhosh,https://kworb.net/spotify/artist/66PGnr0hE7ZIcWir6IwitB_albums.html,"5,963,033","-7,255",2030,"6,285,079"
2205,UZI,https://kworb.net/spotify/artist/51DevdOxIJin6DB1FXJpD1_albums.html,"5,962,305","-19,937",1762,"6,280,534"
2206,Elle King,https://kworb.net/spotify/artist/3bhu7P5PfngueRHiB9hjcx_albums.html,"5,960,095","-42,157",1096,"9,342,061"
2207,Sigala,https://kworb.net/spotify/artist/1IueXOQyABrMOprrzwQJWN_albums.html,"5,953,845","-3,825",384,"15,011,420"
2208,Amy Macdonald,https://kworb.net/spotify/artist/1hJuGCUpefX24GFmss9bjH_albums.html,"5,953,588","-22,623",1854,"6,292,636"
2209,Santigold,https://kworb.net/spotify/artist/6Jrxnp0JgqmeUX1veU591p_albums.html,"5,951,978","22,778",816,"11,592,317"
2210,Wyclef Jean,https://kworb.net/spotify/artist/7aBzpmFXB4WWpPl2F7RjBe_albums.html,"5,949,703","9,377",1606,"6,890,118"
2211,Toploader,https://kworb.net/spotify/artist/6xeFne1rkxMhKSW3ipvkdV_albums.html,"5,949,464","-8,722",1043,"9,701,746"
2212,Gibran Alcocer,https://kworb.net/spotify/artist/5nWYvcpaqKtp08cYxjOfFr_albums.html,"5,942,762","-2,662",1417,"7,806,482"
2213,Sai Smriti,https://kworb.net/spotify/artist/139FRgoVcJ82jogPttiWcc_albums.html,"5,941,724","5,381",2192,"5,941,724"
2214,Chaka Khan,https://kworb.net/spotify/artist/6mQfAAqZGBzIfrmlZCeaYT_albums.html,"5,941,494","-10,341",1529,"6,973,917"
2215,SNAP!,https://kworb.net/spotify/artist/2FrKQPjJe4pVMZOgm0ESOx_albums.html,"5,937,135","-1,502",1795,"6,811,681"
2216,Kamisa 10,https://kworb.net/spotify/artist/39VceBo0jXir85LCeAmAIs_albums.html,"5,935,617","20,059",1708,"6,202,606"
2217,Travie McCoy,https://kworb.net/spotify/artist/7o9Nl7K1Al6NNAHX6jn6iG_albums.html,"5,935,556","33,319",1073,"9,499,530"
