rank,artist_name,artist_url,listeners,daily_change,peak_rank,peak_listeners
1158,Ram Sampath,https://kworb.net/spotify/artist/3PpjqSKBer3obW6lDflOBx_albums.html,"9,966,405","11,960",472,"16,606,741"
1159,aespa,https://kworb.net/spotify/artist/6YVMFz59CuY7ngCxTxjpxE_albums.html,"9,964,376","5,541",619,"13,739,202"
1160,Burl Ives,https://kworb.net/spotify/artist/0MHgLfmQdutffmvWe5XBTN_albums.html,"9,963,180","916,673",130,"32,964,510"
1161,Shinda Kahlon,https://kworb.net/spotify/artist/6aQfrWHwAcuY8IYItbChZh_albums.html,"9,960,104","32,141",770,"10,540,796"
1162,Veigh,https://kworb.net/spotify/artist/4YqwRbMLqGHRHLS1w2ZKse_albums.html,"9,957,785","-24,183",794,"10,661,265"
1163,Nakash Aziz,https://kworb.net/spotify/artist/4kq8z3vydHjPDggxb16ErB_albums.html,"9,957,749","28,011",819,"11,643,142"
1164,Becky Hill,https://kworb.net/spotify/artist/4EPJlUEBy49EX1wuFOvtjK_albums.html,"9,952,845","12,797",257,"20,058,164"
1165,Novo Amor,https://kworb.net/spotify/artist/0rZp7G3gIH6WkyeXbrZnGi_albums.html,"9,951,269","-23,959",951,"10,491,556"
1166,Thalia,https://kworb.net/spotify/artist/23wEWD21D4TPYiJugoXmYb_albums.html,"9,934,797","26,796",699,"10,518,720"
1167,YNW Melly,https://kworb.net/spotify/artist/1cNDP5yjU5vjeR8qMf4grg_albums.html,"9,931,348","3,920",619,"12,098,740"
1168,Lizzo,https://kworb.net/spotify/artist/56oDRnqbIiwx4mymNEv7dS_albums.html,"9,928,411","-31,032",105,"30,100,497"
1169,Ludovico Einaudi,https://kworb.net/spotify/artist/2uFUBdaVGtyMqckSeCl0Qj_albums.html,"9,924,307","-7,780",919,"10,189,884"
1170,Kelis,https://kworb.net/spotify/artist/0IF46mUS8NXjgHabxk2MCM_albums.html,"9,909,189","-59,234",907,"11,872,059"
1171,Sebastian Ingrosso,https://kworb.net/spotify/artist/6hyMWrxGBsOx6sWcVj1DqP_albums.html,"9,902,611",46,779,"12,991,579"
1172,Turma do Pagode,https://kworb.net/spotify/artist/5JG9GISYjRLQUJMH2C6iJ5_albums.html,"9,902,375","15,328",1162,"9,902,375"
1173,JoÃ£o Gomes,https://kworb.net/spotify/artist/4JNo6Q5KdcRf1vtSX9mB0S_albums.html,"9,886,521","-16,158",791,"11,130,158"
1174,Sam Barber,https://kworb.net/spotify/artist/08GfvCW09pv2QP4y9sle2a_albums.html,"9,883,662","-42,228",821,"12,141,359"
1175,Katteyes,https://kworb.net/spotify/artist/4kKazhy9tDfOgKSWm5g3F9_albums.html,"9,878,551","-24,764",1135,"9,968,926"
1176,Hanumankind,https://kworb.net/spotify/artist/4nVa6XlBFlIkF6msW57PHp_albums.html,"9,876,806","11,560",244,"24,453,289"
1177,Norah Jones,https://kworb.net/spotify/artist/2Kx7MNY7cI1ENniW7vT30N_albums.html,"9,854,897","111,434",671,"12,891,772"
1178,The All-American Rejects,https://kworb.net/spotify/artist/3vAaWhdBR38Q02ohXqaNHT_albums.html,"9,840,774","7,713",1052,"10,184,488"
1179,Manuel Medrano,https://kworb.net/spotify/artist/0i5iO6icb7kxg48thi9gBM_albums.html,"9,830,575","-2,035",1044,"10,410,819"
1180,MC LUUKY,https://kworb.net/spotify/artist/70jpkgy5oGT4YjaGFpCpk7_albums.html,"9,808,455","-11,414",739,"12,764,479"
1181,Gerardo Ortiz,https://kworb.net/spotify/artist/4J13m9IZh03PEhoxAxRhXO_albums.html,"9,802,811","42,149",888,"9,802,811"
1182,A$AP Ferg,https://kworb.net/spotify/artist/5dHt1vcEm9qb8fCyLcB3HL_albums.html,"9,791,099","17,397",585,"12,719,676"
1183,Rascal Flatts,https://kworb.net/spotify/artist/0a1gHP0HAqALbEyxaD5Ngn_albums.html,"9,786,761","-11,758",822,"11,374,626"
1184,Tom Petty,https://kworb.net/spotify/artist/2UZMlIwnkgAEDBsw1Rejkn_albums.html,"9,783,425","-6,251",680,"12,508,401"
1185,Icona Pop,https://kworb.net/spotify/artist/1VBflYyxBhnDc9uVib98rw_albums.html,"9,782,054","-107,464",597,"13,570,205"
1186,emmanuellcortess_,https://kworb.net/spotify/artist/7hDt3OE2ubsKzO9rMYPXox_albums.html,"9,780,434","29,584",1166,"9,860,387"
1187,Blake Shelton,https://kworb.net/spotify/artist/1UTPBmNbXNTittyMJrNkvw_albums.html,"9,779,915","52,271",329,"21,028,245"
1188,Bazzi,https://kworb.net/spotify/artist/4GvEc3ANtPPjt1ZJllr5Zl_albums.html,"9,779,630","-1,679",428,"14,609,192"
1189,The Stranglers,https://kworb.net/spotify/artist/0RUEHcBiENFEqxgicqS2ig_albums.html,"9,770,327","69,833",1189,"9,770,327"
1190,Rizky Febian,https://kworb.net/spotify/artist/28DdkLhrzQNizZ0ExQpyku_albums.html,"9,766,055","-79,289",845,"12,548,956"
1191,Flume,https://kworb.net/spotify/artist/6nxWCVXbOlEVRexSbLsTer_albums.html,"9,755,433","20,436",571,"13,480,342"
1192,MC Nito,https://kworb.net/spotify/artist/0EOOwVUWdPElrXOJyKOiBw_albums.html,"9,754,435","347,032",1192,"9,754,435"
1193,Virgoun,https://kworb.net/spotify/artist/4bAgr9zaF0bpzVGHdHuf0f_albums.html,"9,750,909","52,331",1193,"9,750,909"
1194,Cults,https://kworb.net/spotify/artist/3Oim8XBPbznAa8Jj8QzNc8_albums.html,"9,724,788","-14,630",463,"16,570,191"
1195,Belanova,https://kworb.net/spotify/artist/3oNy8cjBtJzLC07I70sklp_albums.html,"9,717,434","21,249",787,"10,758,457"
1196,Shiraz Uppal,https://kworb.net/spotify/artist/7DcUua74PM7MmBljTTjIyy_albums.html,"9,717,064","34,385",1158,"9,738,607"
1197,John Denver,https://kworb.net/spotify/artist/7EK1bQADBoqbYXnT4Cqv9w_albums.html,"9,713,475","34,070",600,"13,363,125"
1198,Maiara & Maraisa,https://kworb.net/spotify/artist/59jlthNnbmim5l9tmNA7se_albums.html,"9,712,394","-39,343",622,"13,295,151"
1199,Feby Putri,https://kworb.net/spotify/artist/66NmU5epI0ONGmdCRbLpmW_albums.html,"9,695,074","-9,244",911,"11,349,254"
1200,Elevation Worship,https://kworb.net/spotify/artist/3YCKuqpv9nCsIhJ2v8SMix_albums.html,"9,672,060","-11,380",1145,"9,800,432"
1201,Luck Ra,https://kworb.net/spotify/artist/4kcQWQDK0u9AftVSpdrAgk_albums.html,"9,671,747","-33,350",571,"14,861,035"
1202,Nas,https://kworb.net/spotify/artist/20qISvAhX20dpIbOOzGK3q_albums.html,"9,665,460","-7,510",547,"13,392,042"
1203,Jombriel,https://kworb.net/spotify/artist/3Y9A8EQQtWU8RStiTlzErv_albums.html,"9,651,697","-53,825",395,"19,174,216"
1204,Luny Tunes,https://kworb.net/spotify/artist/5pZE9tgrhmIGWAsJZ7YxNK_albums.html,"9,649,607","-13,849",1152,"9,681,273"
1205,MC PH,https://kworb.net/spotify/artist/4PLdCloYxu2bMKfuuB9lI5_albums.html,"9,638,345","-19,697",542,"14,958,523"
1206,Coi Leray,https://kworb.net/spotify/artist/6AMd49uBDJfhf30Ak2QR5s_albums.html,"9,635,570","-34,939",72,"38,479,080"
1207,Caralisa Monteiro,https://kworb.net/spotify/artist/2Yf4MRVpt0rcAd5y5h5ph1_albums.html,"9,631,005","49,191",695,"10,073,438"
1208,Kool & The Gang,https://kworb.net/spotify/artist/3VNITwohbvU5Wuy5PC6dsI_albums.html,"9,613,077","6,188",875,"11,228,270"
1209,L7NNON,https://kworb.net/spotify/artist/0JjPiLQNgAFaEkwoy56B1C_albums.html,"9,607,162","24,500",583,"12,086,026"
1210,Luke Bryan,https://kworb.net/spotify/artist/0BvkDsjIUla7X0k6CSWh1I_albums.html,"9,605,925","12,335",601,"13,017,794"
1211,MÃ¶tley CrÃ¼e,https://kworb.net/spotify/artist/0cc6vw3VN8YlIcvr1v7tBL_albums.html,"9,605,417","-23,258",917,"11,595,805"
1212,ZZ Top,https://kworb.net/spotify/artist/2AM4ilv6UzW0uMRuqKtDgN_albums.html,"9,604,397","-25,326",644,"12,484,048"
1213,bbyclose,https://kworb.net/spotify/artist/2UNjfzEkfsdWVDwnuD6vdH_albums.html,"9,603,246","-1,265",884,"11,671,300"
1214,Will Smith,https://kworb.net/spotify/artist/41qil2VaGbD194gaEcmmyx_albums.html,"9,602,540","-122,883",819,"12,070,095"
1215,Mc NegÃ£o Original,https://kworb.net/spotify/artist/4LHTgACY32k94VDjenF0nP_albums.html,"9,592,623","-1,205",1049,"10,228,206"
1216,Santhosh Narayanan,https://kworb.net/spotify/artist/5FVBduYaeVBb6JIghza7v6_albums.html,"9,590,771","-7,567",943,"10,384,118"
1217,Mc Staff,https://kworb.net/spotify/artist/3awueWqdp1OZudPelsEIgx_albums.html,"9,576,379","5,646",551,"16,799,010"
1218,Jon Pardi,https://kworb.net/spotify/artist/4MoAOfV4ROWofLG3a3hhBN_albums.html,"9,573,223","5,263",849,"11,708,795"
1219,Dermot Kennedy,https://kworb.net/spotify/artist/5KNNVgR6LBIABRIomyCwKJ_albums.html,"9,570,402","24,649",405,"14,690,713"
1220,JXNDRO,https://kworb.net/spotify/artist/62vwt2P3iBw4NwHdDZb27q_albums.html,"9,569,257","39,999",1208,"9,602,605"
1221,YG,https://kworb.net/spotify/artist/0A0FS04o6zMoto8OKPsDwY_albums.html,"9,563,448","-27,286",530,"12,471,725"
1222,Los Bukis,https://kworb.net/spotify/artist/16kOCiqZ1auY4sokSeZuKf_albums.html,"9,562,960","20,650",1006,"10,308,020"
1223,Intocable,https://kworb.net/spotify/artist/108moq3rq6bm1M4Ypz0J02_albums.html,"9,556,165","-4,695",1139,"9,923,746"
1224,Simon & Garfunkel,https://kworb.net/spotify/artist/70cRZdQywnSFp9pnc2WTCE_albums.html,"9,537,469","-6,429",488,"16,424,922"
1225,EsDeeKid,https://kworb.net/spotify/artist/0EyhkwP3UnwGFBy6xwKjSy_albums.html,"9,521,379","224,150",1225,"9,521,379"
1226,MC Jvila,https://kworb.net/spotify/artist/2f8xoxornfSw6ePzgyM9NO_albums.html,"9,520,790","-20,253",1189,"9,685,483"
1227,Chance PeÃ±a,https://kworb.net/spotify/artist/4lhUHpVOXmkEBGGHV71QCh_albums.html,"9,519,509",-668,564,"14,147,981"
1228,Imanbek,https://kworb.net/spotify/artist/5rGrDvrLOV2VV8SCFVGWlj_albums.html,"9,508,966","1,693",280,"18,669,813"
1229,Meet Bros.,https://kworb.net/spotify/artist/0qpsFfOT3SmdGmnyV6rOhS_albums.html,"9,496,735","10,164",1115,"9,496,735"
1230,Kevin Gates,https://kworb.net/spotify/artist/1gPhS1zisyXr5dHTYZyiMe_albums.html,"9,489,382","-35,072",1058,"10,451,599"
1231,Owl City,https://kworb.net/spotify/artist/07QEuhtrNmmZ0zEcqE9SF6_albums.html,"9,488,642","2,305",753,"10,725,335"
1232,Brooks & Dunn,https://kworb.net/spotify/artist/0XKOBt59crntr7HQXXO8Yz_albums.html,"9,485,586","-17,816",748,"13,307,952"
1233,The Doobie Brothers,https://kworb.net/spotify/artist/39T6qqI0jDtSWWioX8eGJz_albums.html,"9,474,841","27,689",616,"15,271,641"
1234,Rvfv,https://kworb.net/spotify/artist/2CCgb0KApjfQDuTppovpf8_albums.html,"9,473,965","-20,160",647,"13,668,758"
1235,Romy,https://kworb.net/spotify/artist/0bRPtPZQkWHeG7MGk9eWlh_albums.html,"9,468,704","9,110",584,"14,694,431"
1236,Vikram Sarkar,https://kworb.net/spotify/artist/4naSOUBsPQeISuibs56w6Y_albums.html,"9,466,031","-5,202",1212,"9,528,995"
1237,Randy Nota Loca,https://kworb.net/spotify/artist/7qYeIN2r4H1kBvr0Gm9Iav_albums.html,"9,463,891","19,972",1167,"9,463,891"
1238,Simply Red,https://kworb.net/spotify/artist/1fa0cOhromAZdq2xRA4vv8_albums.html,"9,459,388","-36,235",1106,"10,157,244"
1239,Timmy Trumpet,https://kworb.net/spotify/artist/0CbeG1224FS58EUx4tPevZ_albums.html,"9,446,070","-13,071",648,"12,643,509"
1240,Blood Orange,https://kworb.net/spotify/artist/6LEeAFiJF8OuPx747e1wxR_albums.html,"9,431,973",-696,918,"11,643,197"
1241,Deepthi Suresh,https://kworb.net/spotify/artist/4PY2xnTu90K0hvkgcljRJl_albums.html,"9,431,594","2,409",1204,"9,586,304"
1242,INXS,https://kworb.net/spotify/artist/1eClJfHLoDI4rZe5HxzBFv_albums.html,"9,429,455","12,528",798,"10,326,929"
1243,Suki Waterhouse,https://kworb.net/spotify/artist/5GGJosGMs08YEmKTZJe1fL_albums.html,"9,427,028","3,441",915,"11,015,081"
1244,Suzanne D'Mello,https://kworb.net/spotify/artist/4HQeSXwG2BVH0KvxHE5oCf_albums.html,"9,424,561","19,561",1182,"9,424,561"
1245,Nina Simone,https://kworb.net/spotify/artist/7G1GBhoKtEPnP86X2PvEYO_albums.html,"9,413,804","-14,575",990,"9,794,101"
1246,Ãcaro e Gilmar,https://kworb.net/spotify/artist/6Wlvsn3IPHiZwAv02lB5eC_albums.html,"9,409,970","-8,473",1245,"9,418,443"
1247,H.E.R.,https://kworb.net/spotify/artist/3Y7RZ31TRPVadSFVy1o8os_albums.html,"9,406,389","-13,794",516,"13,009,255"
1248,Key Glock,https://kworb.net/spotify/artist/0RESbWvOMyua0yuyVrztJ5_albums.html,"9,405,397","21,659",444,"16,394,056"
1249,MJ Records,https://kworb.net/spotify/artist/0oAZhL6hFrM3YRr6QzjlOf_albums.html,"9,405,117","25,472",1249,"9,405,117"
1250,Pierce The Veil,https://kworb.net/spotify/artist/4iJLPqClelZOBCBifm8Fzv_albums.html,"9,401,200","-9,679",977,"10,908,499"
1251,Pet Shop Boys,https://kworb.net/spotify/artist/2ycnb8Er79LoH2AsR5ldjh_albums.html,"9,392,971","-25,883",1232,"9,465,312"
1252,Filipe Ret,https://kworb.net/spotify/artist/7gJN8W0589FisSYJS17K54_albums.html,"9,382,673","-22,988",973,"9,751,661"
1253,The Red Clay Strays,https://kworb.net/spotify/artist/6IKlXZEFOvk9itrP1s0knJ_albums.html,"9,376,495","-11,329",1235,"9,390,782"
1254,Ricky Montgomery,https://kworb.net/spotify/artist/0ZUvK7zGdXLd78mQr3t1Tw_albums.html,"9,371,025",-721,1010,"10,000,931"
1255,Gustavo Mioto,https://kworb.net/spotify/artist/1X6ORK7IekgmyjV6IFPszP_albums.html,"9,357,854","-37,982",616,"12,902,041"
1256,Ricardo Arjona,https://kworb.net/spotify/artist/0h1zs4CTlU9D2QtgPxptUD_albums.html,"9,356,939","6,029",838,"9,785,219"
1257,Capital Cities,https://kworb.net/spotify/artist/4gwpcMTbLWtBUlOijbVpuu_albums.html,"9,351,036","-105,878",518,"15,735,026"
1258,Â¥$,https://kworb.net/spotify/artist/4xPQFgDA5M2xa0ZGo5iIsv_albums.html,"9,350,455",-534,106,"34,770,239"
1259,Ella Henderson,https://kworb.net/spotify/artist/7nDsS0l5ZAzMedVRKPP8F1_albums.html,"9,350,297","32,681",364,"17,142,204"
1260,Lady A,https://kworb.net/spotify/artist/32WkQRZEVKSzVAAYqukAEA_albums.html,"9,344,844","60,243",878,"9,344,844"
1261,Davido,https://kworb.net/spotify/artist/0Y3agQaa6g2r0YmHPOO9rh_albums.html,"9,344,820","40,782",851,"11,721,890"
1262,Rage Against The Machine,https://kworb.net/spotify/artist/2d0hyoQ5ynDBnkvAbJKORj_albums.html,"9,333,618","-14,840",737,"11,240,772"
1263,M.I.A.,https://kworb.net/spotify/artist/0QJIPDAEDILuo8AIq3pMuU_albums.html,"9,325,150","-115,666",799,"11,840,863"
1264,Hansika Pareek,https://kworb.net/spotify/artist/0RVfcqug2nB820dxIGycIW_albums.html,"9,321,561","-49,084",839,"12,429,407"
1265,Adolescent's Orquesta,https://kworb.net/spotify/artist/70nxnxEqDQIEWneRjg2Q4O_albums.html,"9,320,475","-2,754",1005,"9,920,381"
1266,Otis Redding,https://kworb.net/spotify/artist/60df5JBRRPcnSpsIMxxwQm_albums.html,"9,320,341","51,230",468,"16,801,154"
1267,Incubus,https://kworb.net/spotify/artist/3YcBF2ttyueytpXtEzn1Za_albums.html,"9,310,735","-33,007",944,"10,191,505"
1268,ENHYPEN,https://kworb.net/spotify/artist/5t5FqBwTcgKTaWmfEbwQY9_albums.html,"9,303,588","-4,865",861,"10,254,021"
1269,CafunÃ©,https://kworb.net/spotify/artist/581C5Qwl87TskfBEzuoisu_albums.html,"9,298,531","-17,533",1019,"10,708,451"
1270,Ivan Cornejo,https://kworb.net/spotify/artist/6PH3FLQAxtqYy46Zv08bpV_albums.html,"9,280,364","26,716",998,"10,619,615"
1271,Johann Sebastian Bach,https://kworb.net/spotify/artist/5aIqB5nVVvmFsvSdExz408_albums.html,"9,278,042","-27,338",937,"9,859,427"
1272,Prashant Pandey,https://kworb.net/spotify/artist/7vCsTTACb2iT4fvBMnwp5w_albums.html,"9,270,750","2,030",764,"11,660,260"
1273,Victor Valverde,https://kworb.net/spotify/artist/20nJFshDG1OYH7Qp9K0TXf_albums.html,"9,269,397","-48,370",824,"11,817,587"
1274,Jul,https://kworb.net/spotify/artist/3IW7ScrzXmPvZhB27hmfgy_albums.html,"9,266,677","32,849",1032,"9,724,508"
1275,Mc Davi,https://kworb.net/spotify/artist/1cYhx7ZOhYoVmnDPb9KMwo_albums.html,"9,250,729","21,792",620,"13,937,826"
1276,2 Chainz,https://kworb.net/spotify/artist/17lzZA2AlOHwCwFALHttmp_albums.html,"9,243,602","-19,468",518,"13,825,486"
1277,John Travolta,https://kworb.net/spotify/artist/4hKkEHkaqCsyxNxXEsszVH_albums.html,"9,240,840","38,077",688,"13,226,920"
1278,JACKBOYS,https://kworb.net/spotify/artist/7A8S43ryYdbWpJKeHRZRcq_albums.html,"9,239,646","-20,121",391,"20,357,710"
1279,WALK THE MOON,https://kworb.net/spotify/artist/6DIS6PRrLS3wbnZsf7vYic_albums.html,"9,237,597","-22,728",410,"18,076,284"
1280,S. Janaki,https://kworb.net/spotify/artist/5Xpg6PBSUOoho2lI9qLjiu_albums.html,"9,223,818","-3,252",1153,"9,806,296"
1281,Caifanes,https://kworb.net/spotify/artist/1GImnM7WYVp95431ypofy9_albums.html,"9,221,337","-25,479",1147,"9,831,185"
1282,James Bay,https://kworb.net/spotify/artist/4EzkuveR9pLvDVFNx6foYD_albums.html,"9,218,543","-3,384",571,"12,803,948"
1283,Frankie Ruiz,https://kworb.net/spotify/artist/4dLvccxeQIM5u80Ri0u9OV_albums.html,"9,214,767","7,376",1034,"9,757,544"
1284,BUNT.,https://kworb.net/spotify/artist/2CpLIMBoE2ZzyY3ZBCRZ7j_albums.html,"9,212,982","27,975",966,"11,027,449"
1285,Natanzinho Lima,https://kworb.net/spotify/artist/0Il5vC8lqunSFNav4mMLxU_albums.html,"9,210,040","72,963",912,"10,752,425"
1286,OMI,https://kworb.net/spotify/artist/5MouCg6ta7zAxsfMEbc1uh_albums.html,"9,204,776","15,139",669,"13,042,332"
1287,Repsaj,https://kworb.net/spotify/artist/0jrirfCZkRU3iA2sH9JEko_albums.html,"9,199,219","-18,069",785,"12,849,362"
1288,Naresh Kamath,https://kworb.net/spotify/artist/79sho4jpEGoCCC51KHnNSJ_albums.html,"9,173,429","12,923",1218,"9,320,212"
1289,Chris Rea,https://kworb.net/spotify/artist/5KEG7G8LDYlHgFDqZyEEs2_albums.html,"9,159,688","742,790",214,"26,169,072"
1290,Vierra,https://kworb.net/spotify/artist/1WX2v0BiEW19Vw7xmznLdZ_albums.html,"9,147,877","16,457",1198,"9,458,072"
1291,Sublahshini,https://kworb.net/spotify/artist/0nh5cRtt03SU6LhzhVC5fv_albums.html,"9,139,229","-42,864",1059,"10,410,621"
1292,Paresh Kamath,https://kworb.net/spotify/artist/3PgeUFj9oHU4K4RGaITz2f_albums.html,"9,117,802","12,927",1226,"9,280,971"
1293,Sanjoy,https://kworb.net/spotify/artist/6qjhYs5KNSoSU6fNJqDGIo_albums.html,"9,111,240","51,346",1109,"9,866,074"
1294,Dewa 19,https://kworb.net/spotify/artist/48bKH1ugFBhERC1rdojP9d_albums.html,"9,106,659","12,553",1128,"9,207,537"
1295,Jarabe De Palo,https://kworb.net/spotify/artist/5B6H1Dq77AV1LZWrbNsuH5_albums.html,"9,104,224","18,515",848,"11,288,754"
1296,NAV,https://kworb.net/spotify/artist/7rkW85dBwwrJtlHRDkJDAC_albums.html,"9,102,368","16,374",203,"24,009,796"
1297,Lithe,https://kworb.net/spotify/artist/7LVC96BEVGugTAp38AajV6_albums.html,"9,100,166","-20,486",819,"11,183,806"
1298,Jax Jones,https://kworb.net/spotify/artist/4Q6nIcaBED8qUel8bBx6Cr_albums.html,"9,089,587","8,607",354,"17,202,952"
1299,Alvaro Diaz,https://kworb.net/spotify/artist/5J7rXWjtn5HzUkJ4Jet8Fr_albums.html,"9,085,427","12,899",487,"16,168,880"
1300,Sam Fender,https://kworb.net/spotify/artist/6zlR5ttMfMNmwf2lecU9Cc_albums.html,"9,078,729","1,906",1038,"9,442,835"
1301,Diddy,https://kworb.net/spotify/artist/59wfkuBoNyhDMQGCljbUbA_albums.html,"9,077,115","1,721",398,"16,823,499"
1302,Boyz II Men,https://kworb.net/spotify/artist/6O74knDqdv3XaWtkII7Xjp_albums.html,"9,076,907","42,807",997,"10,287,493"
1303,Virlan Garcia,https://kworb.net/spotify/artist/0vjeBgTzYTwmYoVySJzXGD_albums.html,"9,073,051","39,666",1303,"9,073,051"
1304,Kungs,https://kworb.net/spotify/artist/7keGfmQR4X5w0two1xKZ7d_albums.html,"9,072,780","4,209",401,"16,546,336"
1305,Simple Plan,https://kworb.net/spotify/artist/2p4FqHnazRucYQHyDCdBrJ_albums.html,"9,066,742","-126,423",886,"11,590,905"
1306,Jaymes Young,https://kworb.net/spotify/artist/6QrQ7OrISRYIfS5mtacaw2_albums.html,"9,046,884","8,265",530,"13,123,344"
1307,Jimmy Eat World,https://kworb.net/spotify/artist/3Ayl7mCk0nScecqOzvNp6s_albums.html,"9,044,565","16,862",679,"12,294,605"
1308,Ryan Lewis,https://kworb.net/spotify/artist/4myTppRgh0rojLxx8RycOp_albums.html,"9,041,382","-20,897",181,"27,624,928"
1309,Soundgarden,https://kworb.net/spotify/artist/5xUf6j4upBrXZPg6AI4MRK_albums.html,"9,034,443","3,175",1285,"9,077,547"
1310,Supertramp,https://kworb.net/spotify/artist/3JsMj0DEzyWc0VDlHuy9Bx_albums.html,"9,028,299","23,527",770,"11,079,047"
1311,Kidd Voodoo,https://kworb.net/spotify/artist/10VBp06W8NIgMW4JruLCC4_albums.html,"9,027,803","-25,254",1028,"10,512,052"
1312,Air Supply,https://kworb.net/spotify/artist/4xXCRXOfQKQ2gjWxNhNzYW_albums.html,"9,020,087","-12,677",1161,"9,584,116"
1313,The Fontane Sisters,https://kworb.net/spotify/artist/1Ml4OuStDoympbREURAM15_albums.html,"9,019,356","849,388",134,"35,250,352"
1314,Mustafa Zahid,https://kworb.net/spotify/artist/71oGOxg5ez52Hh1Ye41A98_albums.html,"9,018,196","-10,622",963,"11,187,558"
1315,Mau y Ricky,https://kworb.net/spotify/artist/2wkoKEfS6dXwThbyTnZWFU_albums.html,"9,018,095","-43,741",489,"12,943,019"
1316,Fugees,https://kworb.net/spotify/artist/2WKdxPFRD7IqZvlIAvhMgY_albums.html,"9,015,743","16,934",925,"10,083,894"
1317,Nate Ruess,https://kworb.net/spotify/artist/1qUjOF5fzrpoNycD36b2jZ_albums.html,"9,014,705","-14,212",573,"14,920,728"
1318,Adrian Khalif,https://kworb.net/spotify/artist/6X28gNASnalAWseUA8uI4X_albums.html,"9,011,937","-73,307",893,"11,986,251"
1319,Matt Sassari,https://kworb.net/spotify/artist/21dVknSLCsK37cWozWDZZS_albums.html,"8,998,179","-27,407",722,"12,242,661"
1320,Oliver Tree,https://kworb.net/spotify/artist/6TLwD7HPWuiOzvXEa3oCNe_albums.html,"8,993,639","2,283",85,"33,995,315"
1321,PlaqueBoyMax,https://kworb.net/spotify/artist/79NDEw5QWlDC9KaIbogNhS_albums.html,"8,993,049","-8,694",1264,"9,140,763"
1322,Thundercat,https://kworb.net/spotify/artist/4frXpPxQQZwbCu3eTGnZEw_albums.html,"8,992,576","-37,003",447,"14,506,297"
1323,Yusuf / Cat Stevens,https://kworb.net/spotify/artist/08F3Y3SctIlsOEmKd6dnH8_albums.html,"8,990,642","-10,636",722,"11,465,268"
1324,Akhil Sachdeva,https://kworb.net/spotify/artist/3TOhzLRYnkkul71yRBxIoM_albums.html,"8,985,604","41,106",1044,"9,805,446"
1325,Mahalini,https://kworb.net/spotify/artist/3wOsYKZM0zcKNasi3I7fP4_albums.html,"8,984,659","-34,279",708,"12,445,107"
1326,Like Mike,https://kworb.net/spotify/artist/4pwXiI7Z5ZStkgKowZyoKi_albums.html,"8,979,843","-38,548",519,"15,371,036"
1327,Gera MX,https://kworb.net/spotify/artist/2hejA1Dkf8v8R0koF44FvW_albums.html,"8,974,728","9,277",706,"11,401,409"
1328,Matheus Fernandes,https://kworb.net/spotify/artist/37mqXU98U5GmH5ZDtlHM1c_albums.html,"8,968,081","-108,880",678,"12,407,534"
1329,Melendi,https://kworb.net/spotify/artist/1EXjXQpDx2pROygh8zvHs4_albums.html,"8,966,838","12,564",1086,"9,330,997"
1330,Sujatha,https://kworb.net/spotify/artist/2JEjaa7hWhE1BbL3OcoeFR_albums.html,"8,964,158","6,139",1266,"9,012,750"
1331,Zac Brown Band,https://kworb.net/spotify/artist/6yJCxee7QumYr820xdIsjo_albums.html,"8,953,858","-22,689",654,"14,219,241"
1332,Sasha Alex Sloan,https://kworb.net/spotify/artist/4xnihxcoXWK3UqryOSnbw5_albums.html,"8,952,539","-16,530",463,"14,497,829"
1333,Anand-Milind,https://kworb.net/spotify/artist/2owjgBZQ70LoCNHIgW3gSk_albums.html,"8,946,749","19,965",1324,"8,946,749"
1334,DJ Asul,https://kworb.net/spotify/artist/3Tfh86fepXglotJQCWkOGe_albums.html,"8,939,818","-16,451",1266,"9,233,941"
1335,Dread Mar I,https://kworb.net/spotify/artist/1aw0Cdl1DIrtUrUA6fGbAR_albums.html,"8,932,677","-7,673",912,"9,781,524"
1336,Pyotr Ilyich Tchaikovsky,https://kworb.net/spotify/artist/3MKCzCnpzw3TjUYs2v7vDA_albums.html,"8,928,920","170,797",681,"12,798,069"
1337,Majid Jordan,https://kworb.net/spotify/artist/4HzKw8XcD0piJmDrrPRCYk_albums.html,"8,924,525","11,550",934,"9,805,543"
1338,Jungle,https://kworb.net/spotify/artist/59oA5WbbQvomJz2BuRG071_albums.html,"8,913,173","2,763",544,"14,773,883"
1339,Carpenters,https://kworb.net/spotify/artist/1eEfMU2AhEo7XnKgL7c304_albums.html,"8,905,756","286,567",428,"17,864,695"
1340,Clayton & RomÃ¡rio,https://kworb.net/spotify/artist/1tKrZaph4cLsnEdqC5BNEQ_albums.html,"8,898,960","-39,960",1130,"9,962,911"
1341,J Alvarez,https://kworb.net/spotify/artist/6XFITTl7cFTdopDY3lUdlY_albums.html,"8,898,643","8,738",1276,"8,900,362"
1342,Kansas,https://kworb.net/spotify/artist/2hl0xAkS2AIRAu23TVMBG1_albums.html,"8,896,024","-38,293",646,"13,264,985"
1343,iann dior,https://kworb.net/spotify/artist/6ASri4ePR7RlsvIQgWPJpS_albums.html,"8,895,535",-36,438,"14,436,905"
1344,Zerb,https://kworb.net/spotify/artist/6mDl7lQiLxT0iQ8LYhAlWy_albums.html,"8,894,504","-30,842",369,"18,649,657"
1345,Silent Addy,https://kworb.net/spotify/artist/2myuqB0gKAo75dE2eSWgzt_albums.html,"8,884,862","-32,335",295,"23,310,426"
